Date,ABT,ADBE,ADI,ADP,AMAT,AME,AXP,BA,CL,COF,CSCO,CVX,DD,DELL,FDX,GE,GILD,GM,GS,HAS,IBM,INTC,JBL,JNJ,JPM,KLAC,KMB,LMT,LOW,MA,MKC,MMM,MRK,MS,MU,NEM,OLN,PG,PH,PPG,QCOM,RTX,SPGI,SPY,T,TMUS,TXN,UNP,V,WDC,XOM,^GSPC
2000-01-28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2000-01-31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2000-02-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2000-02-02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2000-02-03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2000-02-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2000-02-07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2000-02-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2000-02-09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2000-02-10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2000-02-11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2000-02-14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2000-02-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2000-02-16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2000-02-17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2000-02-18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2000-02-22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2000-02-23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2000-02-24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2000-02-25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2000-02-28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2000-02-29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2000-03-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2000-03-02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2000-03-03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2000-03-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2000-03-07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2000-03-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2000-03-09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2000-03-10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2000-03-13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2000-03-14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2000-03-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2000-03-16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2000-03-17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2000-03-20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2000-03-21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2000-03-22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2000-03-23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2000-03-24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2000-03-27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2000-03-28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2000-03-29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2000-03-30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2000-03-31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2000-04-03,0.7784377274399769,2.5235739478477535,2.6240537471640546,-0.014776078048671707,2.354502723961985,0.5549212874858077,0.13976229598874848,-0.40676968235851757,0.1366295578846313,0.6851935131146393,2.389867474781928,1.2833755496362718,-0.37199996004018787,,-0.4680445770200112,0.8987132971227239,0.7418452472080134,,1.543760112119059,-0.6006563569877348,0.7126955914180075,3.27609028571657,1.3360757709064581,-1.9572318278231544,2.1885949077831244,2.0436955167613835,-0.2353481660156653,0.3586052308426248,0.8508449725874749,,1.1032786064956637,0.05982712380712348,0.20361522104979993,2.0675081336490164,2.326562323534221,-0.07949433931510982,-0.5307880444862066,-2.5873877672183014,-0.6368661704853381,-0.8018089299752188,-0.607723614682237,0.17114027569483137,-1.7542019645363,0.7437653229577312,-0.047298172549446287,,2.515492100292889,-0.6281733274590613,,2.149626632658205,0.517672523322818,0.6799536161594959
2000-04-04,1.6134189925051585,2.773459916914409,2.6628057927382622,0.13324830273889113,3.155135510648422,0.5557123319450343,-0.007842767658489675,-0.3646435248461463,0.3219793258215269,0.7669892978878321,2.872323413758219,0.9967351856017662,-0.2438913583691368,,-0.3453561324862263,0.8633724372883299,0.871232091460407,,1.495728053963303,-0.0632345879600922,1.0020877917358193,3.8175551529510825,1.2980497044131,-1.0266365836598181,1.8622437081018848,2.4061857072632535,-0.2020626901923878,0.010551450980402773,1.1496036980388635,,1.0624751306082272,0.49826621705776036,0.5675011806906944,2.017802047578218,2.3059515991755415,0.6572390840024912,-0.5337760880396278,-2.1003201758703836,-0.2089517722915937,-0.3675003774237947,-0.0027744042660832404,0.7197887542466231,-1.232655613943596,1.260421971022974,0.6022821368860771,,2.5773760650789797,-0.6295533760851507,,1.517326700493188,0.929571464131718,1.2473843559402842
2000-04-05,1.0550552500942998,2.9084240060919835,2.7190868798184726,0.08641738541200508,3.7149552216735793,0.48771753116562117,0.06461733493849289,-1.2193767642705338,0.30230131992876946,0.8786242488353776,2.7901423320239087,0.553450370326975,-0.6582243636273247,,-0.34426141969637275,0.8377555341977815,1.0989721503313064,,1.794115043140547,0.48716373817281255,0.9675714609481327,3.5696301026799784,1.5236318043408705,-1.0337227345238673,1.8770877352066104,2.7647618640249165,-0.5488819635589905,0.22633891571937959,1.1505778826169495,,1.2200076392388268,0.08512294139314987,0.342678945418867,2.4291978640704803,2.793892303587376,0.6218677093968106,-1.2515592695106004,-2.1558863800692443,-0.263924634863827,-0.8981283072034772,-0.011477059858141465,0.584932734951465,-0.9739094516257619,1.1358862734675481,0.5371632381421841,,2.8866434708917854,-0.11232827843279787,,2.080655719362669,0.10757560889825442,1.12818631551841
2000-04-06,0.9178406361487658,3.149748648771539,3.161529701696093,0.3151739303200739,3.8411257606586298,0.6634670702957101,-0.3201559546263594,-1.2963341148751368,0.3765252392828265,0.6767122545880078,2.8861214638178017,0.2972287998878915,-0.7175886698173273,,-1.4889916436362893,0.9261817926937932,1.0676247590670291,,2.044461574507588,0.9863074165313934,0.95944714235829,4.131929341028472,1.9072235596677622,-1.6102604261392413,1.8628800371716445,3.1128902052110643,-0.6240763195511159,0.2012764071593422,1.218769179165614,,1.5952069459404037,-0.41559865871208324,-0.011990979489183923,2.736188990132161,2.7223283808012644,0.5442372346065443,-1.2363710944426711,-2.3082620407823096,-0.22409709759167049,-1.3400747971716664,0.3997373689301925,0.24443507622582505,-0.6243087422037439,1.5246696588780428,0.7885041332416113,,3.3935213685283405,-0.588694563463754,,2.003128192596819,-0.15064988623936748,1.2697735631336091
2000-04-07,0.5400496621227014,3.2935064758477144,3.051590772222654,0.10589264252833226,4.156917314693995,0.6377162962454039,-0.5646503138157724,-1.674445426372714,0.032016676637794506,0.5523085387943729,2.8016960918008302,-0.16865724351857683,-1.026372044748006,,-1.70291786036471,0.6914326180697645,0.32167327288086295,,1.7755419105506385,0.4527767589003394,1.0360090189108568,4.198405136113048,1.8128124518826287,-2.124475752577892,1.6256134943862925,3.231519821460795,-0.82290874585844,0.12436642488635834,1.1284140049456945,,1.7431066213438013,-0.7668159441442209,-0.7777205880632901,2.4482794756633592,2.8465553031997484,0.8014191575639301,-1.35303202364733,-2.729423580436278,-0.8009466328171512,-1.6402674270521465,0.5020570215447268,-0.19221024625218602,-0.8316269424423115,0.8124740978268306,0.6858547014267133,,3.5793702463398027,-0.6335049006285273,,1.4674855770976887,-0.38095751580075315,0.9996056062992369
2000-04-10,0.7061739470729447,2.8301069334371083,2.202981159150715,-0.11852933147862145,3.05511782146087,0.39513194006387065,-0.4260672659304903,-1.7032942410503553,-0.0417121002710578,0.7451490139598859,2.294413476780041,0.06181164301139308,-0.8301839021380065,,-0.9484825650133584,0.7322765242051591,-0.3115389010468414,,1.9150470273004236,0.3484235244104302,0.5575320301171071,3.501571272531461,1.1430310864261426,-1.6549474038554024,1.9184571001854351,2.045449521791147,-1.0150435824135071,0.4872392436701333,1.0141827283573583,,1.954621432699001,-0.6099475213557479,-0.44396445766083714,2.5348996664713894,2.414106824942681,0.786340280486317,-1.2578295422534567,-2.471767964041092,-0.6180220833845173,-1.3867062370483831,-0.11187446811001615,0.16940624389665018,-1.6894852789486363,0.6865019701525721,0.5591648636285984,,2.8362177576112706,-0.6510514191533214,,1.582387354989017,-0.40505548027732813,0.6671071595452184
2000-04-11,1.0628263314986675,3.2518558304391845,2.213931378038812,-0.09106703079585705,3.397861338541606,0.5290515698944173,-0.3856333152784089,-1.3769405004012933,0.17952033790819547,1.095314960889089,2.2511861019359056,0.46399559606026475,-0.646133793935923,,-0.6562782880770403,0.8442508810180196,0.11519855731922189,,1.7307554976501154,0.5799635447828085,0.23280163000980486,3.163538627882631,1.1227538446495338,-1.404881125399304,1.9140670394150063,2.2160286051723235,-0.658775519797034,0.6841088471302609,1.1804464473429384,,2.153640668578122,-0.19066207896780266,-0.3586589595113409,2.2917665104471903,2.3527380856311115,0.5222907162656601,-0.20790475644202805,-2.521637801222952,-0.2839154202545548,-0.9488426497313618,0.1963779341999637,0.41070520524405846,-1.919679738586181,0.8459676959579617,0.8271387235388307,,2.6386534871757084,-0.405836468375791,,1.4536010450760666,-0.29368736078642704,0.857136115314888
2000-04-12,1.5729264540387866,2.9702864767097847,1.6678539808105701,-0.20209956985030145,2.6990452076753626,0.4846775800494063,-0.012706752304263465,-0.9057143777381425,0.07180878937042082,1.1404244580832557,1.8572739901696618,0.5361675473773306,-0.6560642609284679,,-0.4949394351666681,0.524539284376125,-0.14509473679816537,,1.1881500822199715,-0.0073852689573156195,-0.2903874111699928,2.412696709175763,0.3787721081924864,-1.462404796900457,1.938403252723207,1.6128762207515535,-0.3505418370205714,0.6366576185025171,1.5637345950673447,,2.4336371720840893,-0.28964530891805257,-0.7960560995108485,1.6515171213898225,2.0596064239720127,0.40958348811582307,-0.36897560605549845,-2.242864263714553,-0.18456755758443272,-0.5519467876255632,-0.019534376248281575,0.20988252013545242,-1.8013733047934082,0.5325288979158649,1.2086361702256054,,2.1624165244192928,-0.100097656999474,,1.5093842463153262,-0.16733154678366402,0.5307672060338617
2000-04-13,1.556175485729775,2.8130638101098433,1.6452229485649748,-0.44021865253797887,2.2626409161188388,0.5751523496391238,-0.3204628191842324,-0.9111111707381675,-0.2780820799021909,0.5235723274512485,1.2506107227985286,0.2050263469018876,-0.9274286721532674,,-1.101294082462179,0.04677269132504753,-0.1842424327098868,,1.0883947373993197,0.2229401752505955,-0.4579331960317002,2.3810849008973025,0.654692959023498,-1.5361600195819947,1.6044570209065592,0.8094158411447502,-0.2991352995743691,0.6442536152298823,1.1644101121316994,,2.443681346321467,-0.2777421288886622,-0.7141869274015363,1.2079129087727083,1.7023549587212916,0.3085060743455181,-0.2642449442440464,-2.1405893742706987,-0.42126590015555687,-0.9403897599220399,-0.13035509420654848,-0.34389412869479774,-2.595436947693555,0.07294333314693037,1.400550056476618,,2.1418965494007596,-0.4444106348548866,,1.8257320501378722,-0.3870400311057088,0.005011405536032455
2000-04-14,0.8177727194281702,2.075370021729835,1.0762607961112514,-0.6328345308121829,1.2615648747405712,0.6876884621351774,-1.1382026513335732,-1.6184304839025034,-0.47427863319106683,-0.19183907503641445,0.679650006722778,0.12462483747347892,-1.4365974369999701,,-1.5867059335548404,-0.07758237203746593,-0.47047851739482327,,0.13593977270601693,-0.2512214145887723,-1.0515366632008976,0.8034961208786483,0.16128628796556765,-1.8844311657830046,0.7915849486654681,-0.24807559408885968,-0.6586588092384407,0.3563093429254859,0.6106953024757772,,1.8481498373186562,-0.5157065856458533,-0.909747250034717,0.15228980293380898,1.533281967809467,0.7477190656091383,-1.0375755256605186,-2.653778254244249,-0.8384982190792492,-1.1821066626576742,-0.7599839722109825,-0.7747224308399513,-2.2703636096194346,-1.0085995324676102,0.4268392141230487,,1.7494645313283697,-0.6800386274591859,,1.4484493242339005,-0.3474037661665035,-1.059960954570495
2000-04-17,1.1972492165175643,2.746715131084595,1.6255823924779,-0.12401975295859911,2.076157746931421,0.14798307814889772,-0.7558425802663139,-1.8408287253022684,-0.23193944789466633,0.39099067842079643,1.3366145799410762,-0.4633594784976284,-0.9945650805241317,,-1.4097206908151578,0.4844491369841205,-0.7728750219301417,,0.38615195600177477,-0.020405472601209226,-0.0977181953444231,1.6178104746569373,0.17245154544283367,-1.129173411382821,1.0729558429288484,0.6684098501543805,-0.2798943275689088,0.8367737431715554,0.4413074911210918,,2.5019409249841105,-0.41336020263838114,-0.4603211588203237,0.518370607016495,2.1101662123833616,0.6597485944227144,-0.7747060585235487,-2.0988625880448275,-0.31847634765540866,-0.9689284449155001,-0.23769026422160686,-0.14509029602115267,-2.0737445279510864,-0.3465312526249322,0.45090310152479723,,1.9860142413477408,-0.6303727616695884,,0.9880049062199271,-0.852122840646799,-0.4295370644529306
2000-04-18,1.482671185012475,2.927997792479801,1.5323879818088488,-0.49195000913684606,2.0413806458491734,0.4388428956255703,-0.251823647782612,-2.5774147787740156,-0.33823844578929835,0.5562324473558543,1.5539137860205163,-0.11276028454025784,-1.1662899109492324,,-1.1212319337720233,0.7000194823848745,-0.12009625996409275,,0.7444263569383589,0.2687827714960033,-0.4365046778740258,2.095775744328893,0.5795549274930557,-0.701465844906224,0.9283854156465354,0.9500114059246019,-0.35258783356402407,0.40810378436127104,0.5624746816523245,,2.2602464561479265,-0.5699935784431601,-0.31320336383812786,1.0139968418295844,2.540396239336616,0.7613489982481072,-0.6951742912990875,-2.2267677003145177,-0.4345295301922003,-1.127346441236607,-0.6314854080593422,-0.08351975520225241,-0.8695436215612541,-0.07703905891506051,0.4858182140690042,,2.066546922341274,-0.3427454608081405,,0.5386020557663338,-0.8568415676734734,-0.008777305294545021
2000-04-19,1.7941574426312543,2.727098028533241,1.4525380109285564,-0.007865582115530798,1.6408134452583856,0.5901647896770511,-0.41038813727321777,-1.6315840066852672,-0.3332468975809767,0.7600895972974482,1.2737021888710334,-0.040900373688291,-1.119566698857114,,-0.6508235313812603,0.8119733779163705,-0.30217055382851565,,0.7471945555422002,0.5990577646424684,-0.9143992739628399,1.8129203122645698,0.7728967118243723,-0.6529464318639113,0.6909168263950337,0.6040540150053859,-0.3892030172769266,0.4089115173632677,0.8152058284865925,,2.3423458736840557,-0.18305708904753581,-0.14379572642210559,0.9923965906311938,2.368953780027496,1.1382472218725548,-0.7369608842449428,-2.1094349242445647,-0.3363273444758524,-0.8844700254723759,-0.7978316760902604,0.5163844232905063,-0.7088295814077964,0.009591380707046054,0.48405108340900577,,1.6352360379569222,-0.06940165940291224,,1.3000109037680587,-0.48973691907297207,-0.04833741867317551
2000-04-20,2.2290911346777684,2.7870545360724077,1.6813552176063526,0.27188194828469237,1.680114205487937,0.7187511253699992,-0.20868635277675282,-0.7966606796760516,-0.11107929456292838,1.1479478180753844,1.0388928774894755,0.021937532022969254,-0.684701947016553,,-0.5327565423160565,1.092929190121506,-0.3508250858403104,,0.5572075773079433,0.33571249865835817,-1.1985186720627454,1.4225160538501125,0.6276922176940372,-0.5319569597116015,0.7404250259690773,0.577454347806936,-0.2405243359225672,0.9290732376685362,1.3698991101919524,,2.4384005949371543,0.016186868432944923,-0.006173783712999353,1.1000095558362983,2.7469317651497733,1.0377694774144615,-0.612262932555181,-1.4879931152371564,-0.012935383688587753,-0.574633515106153,-0.9671722219745574,0.7122348965985394,-0.8462199154938382,0.11035710214461282,-0.003921915000199463,,1.812127476980612,-0.2151084622880433,,1.1980843597818613,-0.44565440466777123,0.06634612557689917
2000-04-24,2.7677927152605935,2.636718732063399,1.3835816209092997,0.8494942851995977,1.61091018879124,0.8011496445152575,0.16527071121841738,-0.9791702956027131,0.11481504125692073,1.1609317282572906,1.212090202641595,-0.12868420657666296,-0.6838937827176682,,-0.5602870148777891,1.6890706780701812,-0.062020375581940665,,0.7006598252593396,0.23522085761577996,-0.9714715204373737,1.4058602323723604,0.8080101731989214,0.2795179831895285,0.4769292408013958,0.7719794220878013,0.020571540857451567,2.397081579621763,1.61271322718512,,2.642357335703858,0.7071897991346127,0.4714426020150658,1.5281076804918658,2.5683640870162208,1.3072319328128554,-0.372364201972541,-1.3940582683092937,0.34113536461236793,-0.26857844251114205,-0.9450438192249474,0.8923425523370295,-0.2549711773808698,0.3701807066756673,0.35983753289785875,,1.6636539044467071,0.20000063280785654,,1.3369656534622587,-0.2545382015590555,0.43064004221130836
2000-04-25,2.812054296511096,2.949024872699445,1.4349676021824276,0.6888649826748261,1.6809114176133109,1.0699612772571623,0.24891691494324672,-0.9904355936419362,0.28147981494823,1.5466099203095,1.2799060933728326,-0.15170763626538106,-0.5174671515120731,,0.13108691038716094,1.8752605706620598,-0.25624407561215345,,1.1671342768381296,0.6341417378824324,-0.2730276672437131,1.6943047216984968,1.2279335036472503,0.16405490655814564,0.637170158089099,0.7708569695347651,0.18199715597247304,2.4288014650376155,1.5003645506698413,,2.8568291244578763,0.5099519620355928,0.46314058481638715,1.6332833673416352,2.9504889045333944,1.4333580729390674,-0.5064634595026539,-1.540839587927223,0.891682504880445,0.1989140398989859,-0.9917924424923172,1.2918352753281361,0.19735198874723403,0.782066255993065,1.173170408795184,,1.8952131977670827,0.8624882539187129,,1.3298011215340353,-0.09795807583508792,0.8124868189805853
2000-04-26,2.617350243479258,2.8900783180817173,1.5170088122281309,0.5995834430723468,1.777694974926023,0.861975634381658,0.015877799605471234,-0.8823396217657152,0.06761176374468618,1.140213567490692,1.6187167970705791,0.11517953908222736,-0.6267350222305305,,-0.5669652372439911,1.5349309138209852,-0.22887827085543924,,0.7403390604670668,0.5629603359983835,-0.2541697414301187,1.8200968416237946,0.9429133978334655,0.1814363302805741,0.10045136123917404,0.8526549742404186,-0.23409194071037118,1.665403731381444,1.3658424128625763,,2.5185946127423673,-0.41279095044826425,0.19175673912670674,1.5310505973805366,3.0533569547043586,1.4692412058936688,-0.8886746531959279,-1.9564987120474178,0.6266295336528495,-0.17057167472733056,-0.6435247931464492,0.7613565732683552,-0.19017042524617972,0.733235714059276,1.0162563284380404,,1.8526944670801648,0.9898669484217767,,1.148054312241436,-0.1371573003566164,0.7100829200594428
2000-04-27,2.3161007573941155,3.056719970573695,2.101972745479808,0.8656040350689664,2.173603036699837,0.49845608012278086,-0.12000816949375084,-0.7166067088662053,0.16088543557189228,0.9721305096991745,1.8420721834526539,0.757712614200168,-0.27356744372823655,,-0.3644465611863355,1.4162303124075426,-0.12413830378513421,,0.7336175924682373,0.7277186681948613,0.0016480589112976036,1.9481819385392154,1.4577276247142943,0.5250222886004272,-0.37145114232625515,1.353617886881931,-0.378389453866266,1.8315538798004674,1.358920133006816,,2.002316342285175,-0.5527431256269426,0.003775871924927948,1.4179160058181017,3.1535816882697647,1.0361838246984267,-0.7539993278441992,-2.1224834966471375,0.6881758603448559,-0.369909543933159,-0.19538712523283464,1.1908325681530745,-0.41795982908449286,0.7430731924192445,1.0771756115651903,,2.168069718457878,0.8133986783879945,,2.0304903962037377,0.2181904667688269,0.8061371098376195
2000-04-28,1.903317466791271,3.3308992349669753,2.4034151151448904,0.9992967444217554,2.44181711216513,0.343001344074575,-0.17152746539477304,-0.6645448281724291,0.08019962303075703,0.8622227370791119,2.029922641703806,0.5824243990313542,0.2306453165901156,,0.012080000879570379,1.7139442047244606,0.879953220666457,,0.745608542676665,0.49921865449080854,0.22446960683309758,2.342531052766654,1.796242912366013,0.03778603891578323,-0.17760648658050288,1.596266427592834,-0.28245233342648635,2.3526189400817814,1.0046582167936182,,1.7035171808420937,-0.2765105208338385,-0.4526923858123229,1.5330242880784757,3.6067624936393057,1.3247737533896267,0.018617801874288582,-2.0412889767668556,0.9577722941427502,-0.061357568720565976,0.3606622285698285,1.671159770810514,-0.4351200503482406,1.12454379648286,1.12480897647657,,2.5767500480954943,0.5865388925918779,,1.5180047787345012,0.11162733921295545,1.1006245933701764
2000-05-01,1.632965957333879,3.7908386505915677,2.5383331254094417,1.2635362180419063,2.113099020736967,-0.12478508150341704,-0.39682242468569745,-0.7666556563536981,-0.10722661374901862,0.8927424712181065,1.9048988259045283,0.5929499857829739,0.30789900319310626,,-0.3050309290598479,1.8362977982004998,1.1602119604167624,,0.6770985686774611,0.80986126757677,0.20953246942158546,2.0273554049188927,1.8771776336693025,-0.1080904639937283,-0.4124211019404334,1.2754385728569484,-0.26976886687680296,3.015814076580939,1.3200621494367086,,1.7197048925446592,-0.3770882053860838,-0.9031819658690179,1.4916414114954153,3.227859907582455,1.2234826745783074,0.3427841671285218,-2.082726356184133,0.8072209042029004,0.20426306860317966,-0.25674798855336,1.5424828684677088,-0.246657019881887,0.9410526891939778,0.6180628090401341,,2.4481222422745943,0.8240752314369385,,1.7650075911136784,-0.34584550319541424,0.9019130646273121
2000-05-02,1.5785381533763005,3.2027273646188,1.986365267796331,1.032219149024403,1.8295484693813582,0.5969137648912953,-0.771639359105675,-0.8583843775972694,-0.035504309032539934,1.066674162077537,1.1810384152947182,0.9764731046837444,0.33429317712526246,,-0.21465591141980822,1.7980531395891495,1.3131863515886546,,0.4676010434814288,0.5032009398740099,0.33989000672664976,1.5088028217399347,1.345276296497717,0.18576143684096239,-0.4588813570849568,0.9972017076048244,-0.11371723830030063,2.667218399637102,0.8198783074734802,,1.7171432289204682,-0.424494743368575,-0.5256126295352004,1.3802298216296427,2.9648262192749266,2.05745469241681,0.26330875637883233,-1.99818835533913,0.6523934376905269,0.02857179419238834,-0.42733441408536715,1.526421944730195,-0.246657019881887,0.49783647724460817,0.3113716115927118,,2.0443366706423007,0.5753765824581999,,1.613000789662129,-0.35145364370312665,0.5179822840837837
2000-05-03,1.3960971866219998,2.7890226704444343,1.8794688499744552,1.3278743069365866,1.6490458835348558,0.8291609796258534,-0.8638738521671404,-1.150495700216844,-0.27541739050589675,0.7136072073700298,1.212513202571026,0.8185138092554173,0.2864402885597423,,-0.3462849410671364,1.6285564741486689,1.0836850471311208,,0.3633786999859778,0.19535710176140234,-0.20671916913491922,1.4819844764923151,1.0292608848882374,0.025963427529622347,-0.5220154218752363,0.41504062766451266,-0.12843914793408176,2.52241624119754,0.4023803937523879,,2.212510926997635,-0.38670682364479425,-0.6372080829833426,1.038871480478375,2.807919215633668,1.7367581008959698,-0.0008374014652978511,-1.8865001920893234,0.6601172352644131,-0.09445613730146424,-0.7537107776122028,1.326475064271507,-0.5259992769184254,0.141777088850291,0.21006936568677764,,1.639382840108494,0.8593637417382309,,1.5789679997529484,-0.5201932589428209,0.19660278333927944
