Date,ABT,ADBE,ADI,ADP,AMAT,AME,AXP,BA,CL,COF,CSCO,CVX,DD,DELL,FDX,GE,GILD,GM,GS,HAS,IBM,INTC,JBL,JNJ,JPM,KLAC,KMB,LMT,LOW,MA,MKC,MMM,MRK,MS,MU,NEM,OLN,PG,PH,PPG,QCOM,RTX,SPGI,T,TMUS,TXN,UNP,V,WDC,XOM,^GSPC
2002-12-20,0.4734774564588566,0.5650852666025717,0.7549989698199044,0.746896126672658,0.6811142091996407,0.7687029168369831,0.8403239957638864,0.63517004537374,0.34249445167974335,0.7513995957200793,0.633395812689861,0.6372187774938987,0.7971231719009021,,0.7646549533058823,0.8531559990678261,0.4137097626718936,,0.8398776516208655,0.5259695678726519,0.7982256142402365,0.7298428082207216,0.7040656453034723,0.48776565057040777,0.8045070569387724,0.691045381887298,0.41050932094566833,0.07835403769678237,0.6576841504146212,,0.2846316620927673,0.8670402451085452,0.5718398031572958,0.8906424925155568,0.5492696745174573,-0.12256981106830207,0.6678990644357449,0.36124718628522273,0.8273436455586157,0.8159614104283015,0.7681902162049878,0.8105745208189992,0.6941153013022746,0.5732284264271753,,0.7834172060711506,0.7423067354003936,,0.5444705890205959,0.7191062879231653,0.9893696905288628
2002-12-23,0.48420969973345923,0.5804801677286487,0.7624430016478155,0.7452963969252705,0.6978520728387653,0.7657167143684671,0.8410607300954915,0.6342657119032099,0.3295598829471782,0.7536789551362202,0.6267954394677312,0.633041618260579,0.7936547193495629,,0.760821676750904,0.852127334523652,0.4149163737046655,,0.8484513924059647,0.5364804572988717,0.7983359153809105,0.7387211145750237,0.7011796519986574,0.505105613768126,0.8012659580979192,0.7127789686924036,0.4013389000081476,0.076473474085544,0.652621701475834,,0.27996963222307064,0.872434714878901,0.584728984460117,0.8929910143943977,0.552972230971753,-0.10829302881458118,0.66760921171999,0.34471514183226937,0.8245818770245605,0.8136198869894259,0.7675237791687265,0.807555664257735,0.6832502752135803,0.57365232701617,,0.7910802074498501,0.7355378493674842,,0.5551482973203381,0.714384745847996,0.9892221622220032
2002-12-24,0.4673851015576391,0.5856203951849206,0.7568471361407875,0.7535837174524666,0.6932022200317487,0.7631161755362477,0.8418796596502529,0.6338157946477224,0.3099211825881631,0.7530890349968985,0.6195428512898725,0.6237108824036081,0.783688076318633,,0.7541702583084601,0.8488253772837789,0.40328945819333273,,0.8500274635085143,0.528195998251119,0.7930158933750662,0.7329651568455894,0.6936332357707741,0.5068024591670882,0.8079054957825913,0.7044610096836161,0.3847446304653746,0.09688788313580791,0.6476239124433325,,0.27775861468620583,0.8829078908293674,0.5694347837541556,0.8907835110592216,0.5447124074746453,-0.0682446510612738,0.6579519944701993,0.33399879366241725,0.8259126874311938,0.8249060266697547,0.7673117005246962,0.8037833711986261,0.6759996983468387,0.5857610559195434,,0.7843173614398413,0.7329115889876388,,0.5334548475449885,0.7109486605932316,0.9889289041581453
2002-12-26,0.5061559922574381,0.5898924913023531,0.7669025475314973,0.7504067980139405,0.7148659913550086,0.7628245142448512,0.8400858807184132,0.6287665277592787,0.2933056272715848,0.7523833691918851,0.6472585130121064,0.624555600873042,0.7884146881684905,,0.7625305322111593,0.8669526865449728,0.4122268919474396,,0.8511925103543333,0.5549376206241355,0.8060381969303672,0.7387479826749115,0.702947176543561,0.49499289100538685,0.8077535477546467,0.7344834745094458,0.37824174612870176,0.08567927709388386,0.6428622833237454,,0.2593605642864471,0.881731149686167,0.5640442791074658,0.891428025309,0.5662141148835709,-0.05230718033186853,0.6566264191994479,0.3226605412328355,0.8238795270824983,0.8278851084664166,0.7671536770149965,0.8022663587092089,0.6715957851862426,0.6090433182215356,,0.7865857209612253,0.738279140869203,,0.5262596537847015,0.7142442220671368,0.9886392966008646
2002-12-27,0.46691116660089516,0.6058128856359108,0.777071932983816,0.7537676774892439,0.738095181960641,0.7579763105004702,0.8349279366137811,0.6058594065741282,0.28027640267252946,0.7588856759752954,0.6527345990938406,0.6097296742065812,0.7856091876319001,,0.7488229697932557,0.8562710887234052,0.42568077906300794,,0.8532994493000322,0.5338298111823234,0.8053732957534885,0.7370177028106206,0.7170846195823364,0.5043482440135807,0.8029375109077524,0.7583626083383745,0.38333772363413904,0.07828665487404748,0.6371620306575566,,0.2500597059520554,0.8776763049562245,0.5370493483801986,0.8921554628892309,0.584549389674919,-0.04274289874828008,0.6445585212730865,0.2862006493216117,0.8166204886043771,0.8212908440176436,0.7829852278862015,0.7852071922345976,0.6704692011228773,0.5860555083638909,,0.7812956826911215,0.7232678551643289,,0.5193837232228534,0.7015299374602674,0.9874189649200501
2002-12-30,0.4717340897013811,0.5977987236395095,0.7653881435213137,0.7514956966563049,0.7323017461356865,0.7582168483692519,0.8331402386133031,0.6047202941792758,0.2724529477381156,0.7639551401822656,0.6494383674875724,0.6070885227407951,0.7855006452826054,,0.7477494590135552,0.8592346573544086,0.42167224001273784,,0.8552316972289917,0.5363270796917894,0.7972457543394966,0.7223042766691125,0.7131091710043664,0.5007158145597383,0.8196021161495275,0.7507811418817805,0.38111341096933793,0.07151446085505161,0.6332393258504802,,0.2403940123025809,0.8793722403717866,0.5343380991068442,0.8940724086972109,0.5741150863764307,-0.04514017693118648,0.6526490655764747,0.29965114880399235,0.8188930659349748,0.8201660736218344,0.7755978727918476,0.7866481691945332,0.6681275511877998,0.5835923960844992,,0.7764355011492605,0.7207466470839958,,0.5473136875523186,0.699885928470614,0.987337366627506
2002-12-31,0.3803519983733787,0.6198308991855416,0.7617084442777212,0.7292714164672909,0.7331330388995236,0.7675323714147921,0.8297722453096527,0.5725338079620598,0.23786746821208762,0.7785064588458982,0.6486305896672416,0.5617250398389995,0.758839001008163,,0.7208179190506149,0.8460430119139066,0.39807523900822595,,0.8590434694607043,0.5276938468797661,0.7932234589989028,0.7178088598326541,0.7345498853202096,0.4469943062104243,0.8314264098721996,0.7579433158055443,0.357147306623992,0.07036424957990825,0.638113076096066,,0.15861038687959694,0.8647752117244499,0.5406023363408855,0.8933343270721577,0.5714031039030474,-0.006671131707235019,0.6469955422825778,0.2530655474029487,0.8084000926760442,0.8093812876267724,0.7542317519851578,0.7787608069972474,0.6508784911411729,0.577205695259217,,0.7645920639257218,0.6975515661138906,,0.5413772621495091,0.655725845060712,0.9870388282950548
2003-01-02,0.37241797685280387,0.6577297003858332,0.7969445006821478,0.72253444802176,0.7754000104962508,0.7564805168792855,0.8255213771755071,0.5617011151213938,0.2637963116814831,0.776994811115545,0.6322333730509357,0.5811372125348389,0.7435719106720909,,0.7193916268219261,0.8448312873138154,0.37867524440879974,,0.8492775077111773,0.49559741745534,0.7957764418505786,0.733160701156553,0.7258954267418763,0.5688436595971007,0.8320854439423296,0.7859151985288017,0.34477771916010763,0.0666037839353217,0.6528993222268303,,0.11723327763064745,0.870650619470987,0.585703092543841,0.8934151529638622,0.6147093149887853,-0.003018524607320608,0.6318910258952292,0.2833013491376194,0.8166215468857008,0.799093799400532,0.7422980595819569,0.7657035982197606,0.6715311808469765,0.5884055712302076,,0.7840645865442862,0.6865122943027482,,0.5716192161893356,0.6369205665253589,0.987927557673483
2003-01-03,0.3850207855650359,0.6776081124320982,0.7954594519511592,0.7262891988827664,0.7749664121249732,0.7513869360782359,0.8264476376901979,0.562863165780935,0.26250778192095425,0.7753229139292005,0.6288299292642169,0.592429102511125,0.7408760920917213,,0.7354117448241799,0.8449931046557616,0.3717175587027375,,0.8520509685933072,0.5053441370271066,0.799013476602257,0.7298989471473284,0.7399507006889599,0.5581585506027892,0.83077786169291,0.784513237504549,0.3480943111009023,0.05875049040519473,0.6202777198821107,,0.154477876724532,0.8750998637995254,0.5811704361363631,0.9077880702061888,0.6112460916588378,-0.010904966494386834,0.6300130726434338,0.27604281309895407,0.8149388107294224,0.8019126143039172,0.7361933998553988,0.7632549645235539,0.665850868842741,0.6488591909182604,,0.7822052069572566,0.7062074323005624,,0.5672664710818086,0.6534079408653547,0.9875091066119869
2003-01-06,0.3676120738122612,0.6773444804291933,0.7931152406298851,0.7161814133941289,0.7804781172298729,0.7457835201272076,0.8251846542318578,0.5439684933014747,0.28109113570355615,0.7727476139277164,0.6214057839459393,0.5900581434138507,0.7400392251802429,,0.725418915171383,0.8445389839636452,0.3632699993599558,,0.8542007064196817,0.5216714867743565,0.7968581269348882,0.735955106069578,0.7525236087928148,0.5522451013267057,0.8255097163153012,0.787404183859923,0.34359818250004975,0.04876067220360931,0.6170674272340201,,0.13996168557043553,0.8771231510088555,0.5719880110091232,0.9079905465253665,0.6108004893400103,-0.033116684932697524,0.6274801596148565,0.27023782431532944,0.8112535416789828,0.7977918389057146,0.7495607529896131,0.7567701941592595,0.6650726059931246,0.6481412086683987,,0.7833594974516259,0.7101089686164256,,0.5772808187284253,0.6612477135742758,0.9871828009487024
2003-01-07,0.3434174181676247,0.6699837888219713,0.791277564360103,0.7154435992572963,0.7773280979835608,0.7403797813337394,0.8244066888077567,0.5619673326809151,0.30608210996345986,0.7651677195120269,0.6061621014712866,0.5900755377007447,0.7341165886917081,,0.7162792700120845,0.8395394375315351,0.39950192615600005,,0.8495552992541345,0.5079226499743252,0.7997634960291722,0.7477396926723509,0.7496804373581796,0.5531451642816242,0.8414874105340594,0.7885832031346174,0.3422524692729216,0.06172353380708675,0.5974598713065721,,0.14833767247797697,0.8757746877081904,0.5717691315227733,0.9044432942650651,0.6082534492985668,-0.04450141653236925,0.6240976209770575,0.2851035125497352,0.8080978698356814,0.7964046208901864,0.7635939013071346,0.7509172246594091,0.6575988559624794,0.6378880508765475,,0.7836054225779716,0.7055477001922031,,0.5716520430503933,0.6613612290298706,0.9863456908204185
2003-01-08,0.32183556484628295,0.6824887920145775,0.8001943054505882,0.7142630740864417,0.8061649481709452,0.7396643591263237,0.8340920498953182,0.563890569485754,0.3042432644275004,0.707962981263178,0.6457317471695507,0.6057983963103949,0.7351673161505315,,0.7226810271516202,0.839558448394344,0.41815960431505744,,0.851246322738362,0.5162854819234434,0.8082029783969602,0.7770274103914369,0.7703548175363804,0.5482821595370537,0.8565997090914496,0.7937280136538336,0.35480403812437933,0.092442479684777,0.5848563938540182,,0.14666947688267412,0.8794662382578782,0.5692783323441206,0.9053670499526325,0.6189146703193374,-0.05516518701737034,0.6378285008859105,0.2949592586320366,0.8238117923191294,0.7960681743111211,0.7855284904407677,0.7565761171159315,0.6742130726243769,0.6560660635998335,,0.7950378330423986,0.7057668753622948,,0.5852172762528806,0.6800933830792489,0.9864910169050735
2003-01-09,0.3616406119342645,0.6641180781857325,0.8123880459024266,0.710813715548747,0.8282195851727603,0.7232437443174287,0.8273307513284568,0.5393046653022763,0.28418366008348594,0.6906559117981321,0.7377450890993541,0.601631071670128,0.717716225892538,,0.7053812889914691,0.8301235768292156,0.46794264339619057,,0.8441617999885453,0.5093716134277064,0.8035158938101131,0.8090951180790031,0.7841771653538121,0.5227230267323661,0.8466469397738561,0.7993128787532146,0.3335337064696646,0.09114346539086808,0.5671688940508144,,0.16512274049635758,0.8898727314993771,0.5687140827440457,0.9003472244455494,0.6490214568245577,-0.09610195467951661,0.6208777358958979,0.28272789398626436,0.8082332195711578,0.7844548384708282,0.785301687901357,0.7462672837399706,0.6898010148388466,0.6617515401290626,,0.7840199216906801,0.686971106966209,,0.6034669186801891,0.7072854372841322,0.9853876997568484
2003-01-10,0.3633910600170559,0.6409212069046625,0.8022053067625735,0.6920320239784182,0.8206588125517398,0.7168411427481219,0.8178533263894449,0.5262144325528254,0.26301845801288565,0.6650707547102952,0.728506561215843,0.5718400143878386,0.7174714095524672,,0.6846628469825867,0.8288586837782121,0.4391284639476362,,0.8416322173367329,0.5766895660361161,0.79785957045195,0.8046828966921005,0.7761840257981841,0.5189284756629595,0.8517485138429566,0.8009237118836228,0.3191964641452164,0.04143052615125598,0.5985040149943915,,0.22554651615057578,0.8799618537246182,0.5776377012210396,0.8946928635773014,0.6502897783916033,-0.051125060588411764,0.6298693181130585,0.2702685241454345,0.8085840445925687,0.7841994733666512,0.772007398471852,0.728164980892629,0.6780869012549937,0.6500137264293845,,0.7765369859740671,0.6649236168593825,,0.5937891261073626,0.688835174922263,0.9846158084164119
2003-01-13,0.33039300314351944,0.6120231758448728,0.7990226363317334,0.6616860282681862,0.8144348347528647,0.6803434750304391,0.8029783561569925,0.523792353982578,0.2190438848963165,0.6706377631875422,0.7193153817296636,0.5792987574318389,0.6912050149294466,,0.6666180211805648,0.8071380599208815,0.5022047832487063,,0.831525011871989,0.5450113606383111,0.7703600460262988,0.7974010836841159,0.7710454153629873,0.5509938207551517,0.84189956452698,0.8044842123320233,0.286090193489357,0.003869720303739531,0.5654074480814453,,0.17506996806174668,0.8680238751922448,0.5602671004218452,0.882590880368092,0.6299038464195147,-0.06164547706176555,0.5814649959758899,0.23992852473269768,0.8065014020226011,0.7685553679464215,0.7693146353514279,0.7027621948570827,0.6383820180301768,0.6288641340476278,,0.749203567670007,0.6322280410270775,,0.609513839055102,0.68298726237384,0.9834017262844834
2003-01-14,0.3325255986553249,0.6115520728499814,0.7999597185643562,0.6627220384381357,0.8155052571862103,0.680615538502097,0.8019339330743515,0.5350712574546554,0.21630892169287697,0.6710105067386714,0.7314031940556048,0.5788485343856519,0.6921356256158699,,0.6663132260205398,0.8070287935414276,0.5077087692170725,,0.8319040572229293,0.5446339610427514,0.7743421569525435,0.7985278241631145,0.777045901203518,0.553021172250218,0.8495470696637772,0.800981021588579,0.28456859231611314,0.00909786963562514,0.5645128585511011,,0.17363286551412616,0.8652996157032089,0.5821453318237728,0.8864682115197661,0.6313083899949606,-0.060609491370636016,0.5819912889912827,0.23814987794694484,0.8099360802983987,0.7813140936820315,0.7737672690596243,0.716580358175205,0.6368889960648033,0.6282287611568844,,0.7504607284606094,0.6404570415223799,,0.6150559843132901,0.6822952891020458,0.9832515138620627
2003-01-15,0.31969988693943785,0.6437681541685313,0.7805344014224102,0.6052215605152375,0.8143034256614137,0.6350146213284983,0.765281166566227,0.5220704881634927,0.3002456853333816,0.6660441111132811,0.6948396468429534,0.5565159205450806,0.6978318547247866,,0.6226634964117937,0.7739925040597787,0.6382393292220817,,0.806159473364228,0.5502360407584952,0.739755909122931,0.782347103400577,0.7580745446643079,0.520773828053085,0.8281275359413116,0.7977698177156427,0.25426720396138175,0.055721101114998645,0.5011073743288155,,0.14974572065166133,0.8505833866725467,0.5700720829373471,0.8750642695382274,0.6183607080168155,-0.036976035446774844,0.49044645756432703,0.29932629835176255,0.7729946065388343,0.7465423372707081,0.7509056203136356,0.7220447033727755,0.5915341321667126,0.6044642128942063,,0.7274917803199843,0.5909420629109388,,0.6481681534788769,0.6489256235187364,0.9796279849984261
2003-01-16,0.2947621187949532,0.6333105866383856,0.7738374001629115,0.5814824277253514,0.8043412296250337,0.6141092540124845,0.7510875976592768,0.48987899408275976,0.23700076133969944,0.6543365351152911,0.6800413111276175,0.5535717528141768,0.6937424539477091,,0.6068025696867108,0.7714017085465725,0.6471511385255289,,0.7992373471412603,0.5485740254747061,0.7225369757553525,0.8178949360366343,0.7423845134993763,0.5186113946275617,0.8325112436831437,0.7864704775441286,0.24525320430426922,0.06888799224780694,0.5132877900573741,,0.1133461110733385,0.8480459790279783,0.5546771893440734,0.8813534882653659,0.5922673755140367,-0.020612100010221304,0.46617156777485225,0.3138971934870087,0.7673619788199438,0.723514612488392,0.7447652848378103,0.7115681277769649,0.5611451039190687,0.6000519483279088,,0.7111028323831661,0.5612518837740822,,0.6441267644792751,0.6337693015654391,0.9785459063165336
2003-01-17,0.2998571333859411,0.6372625389132716,0.7710786193756919,0.5630723739239402,0.8019518229416266,0.6242023125793061,0.7489863037798445,0.5182200428964671,0.218916013514861,0.6581017341122019,0.6816988134495069,0.5452986738298873,0.6882464802299813,,0.5974471415171686,0.7608916583801443,0.6543091832946311,,0.8033764535728,0.5500902414108564,0.7675513888353973,0.8160650818921363,0.7345214375512993,0.49289316986328724,0.83605516653671,0.7863307479753416,0.2358781232790376,0.09952154584688043,0.5136701631551982,,0.12525617046329263,0.8400796706124967,0.5516867293160814,0.8763174119349815,0.5857805337593042,0.005602469893085053,0.4589897716726904,0.31401072890887644,0.7742404204110975,0.7212482772150263,0.7418025561244161,0.7389039122652066,0.5488194272724153,0.5901986487708057,,0.7048425832325906,0.5454179519403692,,0.643139575125524,0.6255094935992953,0.978534979081283
2003-01-21,0.28543372107049175,0.6361510072292913,0.7680261935314476,0.5880087762350714,0.794717888700285,0.6247388901344324,0.7594573224845321,0.5452398210110456,0.22941636973769347,0.6643437509148257,0.6763498237136125,0.5542399236752282,0.688052596605491,,0.6107264058997036,0.769799913630006,0.6596694859618467,,0.8240002235225556,0.5555236180255575,0.7725598828461228,0.8098840533141954,0.7490389374917485,0.507208447401391,0.8394087316719511,0.7818631455967261,0.24165536316953132,0.10960403838458685,0.5269750912957235,,0.12544894888089528,0.8377562140717228,0.564666436406512,0.889052296552955,0.5877668866883291,0.002489282182140541,0.46889634092188326,0.32333952268627375,0.7862927223018618,0.740430537270719,0.7312934665948406,0.7399866341598242,0.5559139646275507,0.5962173551063252,,0.7067299003603332,0.5497956800274097,,0.6328470122515184,0.6386444003795463,0.9791262445934867
2003-01-22,0.2950984268341604,0.6213672926416136,0.7566867280690159,0.5684999151793362,0.779469568052553,0.6286269679236836,0.7593752755520705,0.5350078043812859,0.21829765209791294,0.643612151549613,0.6710900518952985,0.574373766562348,0.6802057648531755,,0.6188493446660899,0.768969640017546,0.659818770259752,,0.8324085652700738,0.5485247351138365,0.7715011247975336,0.8024918133903279,0.7353666093060215,0.48395545357948666,0.8387742864867236,0.7700577311913461,0.24066093583819734,0.11388340652525894,0.5289040096249669,,0.11491449235884513,0.8062522479051778,0.5783541755041013,0.8878563176739533,0.5808155826213602,0.0012289025992844856,0.4588717748126352,0.3214642654590452,0.8056056374884738,0.7460874933974035,0.7291887636905809,0.7386705792203548,0.5444561031641781,0.5852654696233416,,0.7068697224985283,0.5401752713222254,,0.6184935501507453,0.649469772042761,0.9787103317821156
2003-01-23,0.2908515943306595,0.6204488287964016,0.7666889121446149,0.5702898991672734,0.7836401058501616,0.6342194690207813,0.7585433573594318,0.5331128173498015,0.21356405007186624,0.644308699996037,0.6795278208360266,0.5731649886856528,0.6821729492813121,,0.6170205076947254,0.7706168182046698,0.666090829158345,,0.834061263513894,0.5576075722829086,0.7710658287207734,0.8020632151358895,0.7337890515374623,0.48322243746980137,0.8385129657787113,0.7947831363538227,0.2731290029446296,0.11743113608116149,0.5246753369250181,,0.10461353553019155,0.8070201741784804,0.5714900748458737,0.8838982404929646,0.5812703287205988,0.030737220950379184,0.4581561036423079,0.31701566164526845,0.804319877788481,0.7610944816782474,0.731015966202674,0.7451809177720472,0.5437875348706914,0.5853963833071885,,0.743735570252755,0.5437051022874672,,0.6192366774980859,0.6472763630274176,0.978429354200026
2003-01-24,0.3083920264882162,0.6267851465562921,0.7612388182098093,0.5832132848316153,0.803398767188363,0.6446977102512387,0.7835754495094942,0.544535979212713,0.23381126027652885,0.6460836071493911,0.6981440245527619,0.5871602173200388,0.6981312623934136,,0.6393007001938427,0.7852312262461882,0.6808072469562219,,0.8445458318151841,0.5447517110779911,0.7798036529332629,0.8226275608592593,0.7326527880395246,0.5395144110903947,0.8528727819069094,0.8104151678508865,0.2825182579307081,0.13104687981948177,0.5345624047030586,,0.15958815039441768,0.8151229106607287,0.5942175329353866,0.889818403507776,0.5923198093360945,0.022698344321752474,0.4460174636706894,0.33237485577337517,0.8079120754546971,0.7757764094407655,0.7406910620255511,0.7519857342637517,0.5499949627247246,0.6263122547794499,,0.7359202315228954,0.5630306846507888,,0.5213624279132549,0.6611269212395433,0.9792404379320786
2003-01-27,0.30248738142003856,0.6330311866516384,0.7586700516032838,0.5680876900258404,0.7911439349948003,0.6473242789355927,0.7751571047231886,0.5369051069904401,0.21890595931694534,0.6354242452777867,0.7505599540069141,0.6166267869049766,0.7081810469521981,,0.6126663264411495,0.7711937528573586,0.6636331238392573,,0.8413200829243744,0.5584346869569397,0.771124654328702,0.8124804453483045,0.7530104045500233,0.5535269922858685,0.8638476093016331,0.803479529851392,0.2506278462959751,0.11842915813479965,0.5496287506163435,,0.1272412457161415,0.8114369138506828,0.5925028780022832,0.8895086687440265,0.6181964914849504,0.03704720001365866,0.43616032508392805,0.3148283271119238,0.8023508878292962,0.770414582561623,0.7352550886123618,0.749246095177882,0.5847930075799446,0.6187156687548215,,0.7403826176513757,0.6427274490665434,,0.5189363130484355,0.6639363548825977,0.9799222215591241
2003-01-28,0.29658658682873335,0.6815700829423936,0.7516267756104916,0.5520897515050833,0.7796731158748524,0.638081945752047,0.7614158311417892,0.5393729925172499,0.2162037005470069,0.6269863496166675,0.7665765887169099,0.6294977004379392,0.6975290764151193,,0.6013622151279368,0.7752680356650018,0.6499835691119796,,0.8391733851869988,0.5577596167175033,0.7627371152092658,0.8041930834460644,0.7482530992893073,0.5640695534981204,0.8623510160166842,0.7943392389155352,0.25983327441159776,0.16292986709264257,0.5575224075647015,,0.0822214419034796,0.8066890923206973,0.5565941466875536,0.8857625082317583,0.5998470628871507,0.03614698076926277,0.4359763098392115,0.32928762274947987,0.7975483276549067,0.7773031365979943,0.7317746265190344,0.7435684509303448,0.5365093006261574,0.6469231924216626,,0.7324012781261927,0.6650181887062885,,0.5496894120636173,0.6587093183225878,0.9786695124955698
2003-01-29,0.2986914712704271,0.6783483475685523,0.7459116328421728,0.5495576417486551,0.7960244395902537,0.606183540266266,0.7882370964676878,0.5234529064629309,0.19904392538608268,0.6309843284963268,0.7837781290065421,0.624825140883996,0.695862497218056,,0.5945259078017393,0.7733295784806282,0.650343320118057,,0.8394354571566806,0.5612548955192821,0.7820547268629464,0.809006583214375,0.7404691756313699,0.5519270755891296,0.8804385205540615,0.8125285476696406,0.25144391920616793,0.1542780462793474,0.5555848793785522,,0.05658121148568585,0.8127857223300731,0.579642909061977,0.8763720076439502,0.6011615759447178,0.03611138429792811,0.43990312387126995,0.3291153718747392,0.7999839984863403,0.7764739911343261,0.7337035411917215,0.7496572773936573,0.5426282796393582,0.6619504932037594,,0.7372958411964102,0.6646117149819013,,0.5614598259085447,0.6513148876599729,0.9787761907875618
2003-01-30,0.2906234878600897,0.668645715331481,0.7487626295725038,0.5672484197038937,0.7979655920941375,0.6338187078184928,0.8064330514005332,0.5319190935026931,0.2516722407617194,0.6290505554744047,0.7785925194226918,0.6409959674333117,0.7081635904345945,,0.5866196439966777,0.7730803679199802,0.6287039486000077,,0.8440533676463573,0.5717279550914646,0.7938796277127151,0.8157749345648241,0.7374701982455075,0.5558942453694253,0.8751497374877254,0.8209833141054096,0.2625446581652207,0.18719392152876113,0.5818545782894702,,0.07267937734067881,0.8288823969683787,0.5831550786409057,0.8827293138124944,0.5852076188562764,0.004116576237820693,0.4599231994658306,0.40993340211598117,0.8303615502401727,0.7874758149326947,0.7267769781224946,0.7766149443347753,0.5349521413728107,0.6591451054799352,,0.7392343660075971,0.6574945794004055,,0.5665246513834638,0.6622666635133999,0.9797520275728592
2003-01-31,0.28896740164093115,0.652464424200926,0.7511175676362888,0.5763062786505316,0.7270585124403595,0.6361353548401432,0.812775485184703,0.5418253407444135,0.28147470394465746,0.6143193222488689,0.7213216175912458,0.6329409302036825,0.7200945917304157,,0.5879404686090689,0.805259019160436,0.5599274295752791,,0.8443689496018625,0.5844906377501659,0.777790875807975,0.7957001736474644,0.7299358477946621,0.5702563512175007,0.8666879112121902,0.7820338803900593,0.2838688504412848,0.19911760009105117,0.5918862181156135,,0.09870221688888235,0.8224357128965549,0.5863775608096944,0.887968690379175,0.5796255713564543,-0.024073554716739543,0.4809532448301887,0.427173481031715,0.8342942849644703,0.7952466779976614,0.720453477050675,0.7703899832034015,0.5417899269064061,0.6607733930235163,,0.7323695518960214,0.6725377504949607,,0.5505745614815302,0.6718842207485665,0.9784927571385965
2003-02-03,0.28717170332093567,0.6535473292786029,0.7480900256972525,0.5690885810050028,0.7265932223008893,0.633548307465068,0.8204868217567521,0.5338895472517248,0.2717819761911993,0.6110972267547321,0.735525566981362,0.6567012541290308,0.7172030706974871,,0.5850442921436452,0.8067397585742992,0.561823825199297,,0.8406733657082214,0.596219119870355,0.78275182481545,0.8084016488890815,0.7279830110276884,0.6037597016780448,0.866119959737177,0.7794933301679461,0.2992614169829905,0.19054831975821387,0.5800802291111962,,0.13912543984807724,0.8234431007444601,0.5884022673899141,0.9035933470554409,0.588515186480515,-0.03735451287637852,0.4780797600771769,0.4248001364263908,0.8304094851613747,0.802705683888599,0.7344723690090874,0.7638191530690687,0.5309521101493957,0.6551496710265359,,0.734235716786234,0.6666177020716855,,0.5488443732965204,0.6674938429259473,0.9788329477435586
2003-02-04,0.3003400883009992,0.6498116752137697,0.7423445223792086,0.5538818984396253,0.7116301744320058,0.6163925485380143,0.8377320683704391,0.5211850887168983,0.24031400239536208,0.6113989489611283,0.7305070308273336,0.6449244198766533,0.7141493214760424,,0.5847015640866858,0.8014148833768849,0.5476690610125513,,0.8358273389677728,0.5795686725043651,0.7811676825054907,0.8003382908393999,0.7190891230289281,0.6187189263641586,0.8645046053424874,0.7680052133009553,0.31450644787282245,0.19844466280553286,0.5817423061721193,,0.15002328790910074,0.8245923137213899,0.608003495773112,0.9004705191586172,0.5767912292539608,-0.07726177339608584,0.638334225568062,0.43872094213885704,0.8197021255965673,0.7959366463896466,0.7306419495958407,0.7662421606450236,0.539733091121017,0.6309294492076786,,0.726721422076318,0.6519713408785553,,0.5259864020725571,0.65175327551626,0.9780511408558596
2003-02-05,0.2981464613811591,0.6780905726887115,0.7590095838475374,0.5425312740661263,0.7088623378953578,0.6222741095010873,0.8403554038965362,0.5439120123204226,0.2826862423382842,0.6076817633950738,0.7330963880242248,0.6651469902656729,0.7302629300889034,,0.5926531936928625,0.7985192298375483,0.5482185561607752,,0.8389392363090263,0.5939853266372138,0.7779215155462517,0.7973657471071595,0.7109197566227559,0.6201752551364692,0.8633562439278465,0.7621704925786875,0.3424436007776966,0.290740886916227,0.5973219196710244,,0.1495434287915024,0.8248083617541689,0.6172896811709568,0.9002534929469234,0.572045740372963,-0.07468054832535828,0.6414715214080005,0.46858078611040505,0.816377858725658,0.802736630033749,0.7344494532740921,0.7672956496770827,0.5388985430683221,0.6280094547371877,,0.7252597331851955,0.6539937074391435,,0.5276976445588335,0.6667682748307482,0.9779528976223253
2003-02-06,0.2876264349171912,0.7201779087174803,0.7853779418320742,0.6130520076901412,0.7238759715284501,0.6444213585806908,0.8595805695109829,0.5523133405504317,0.272239507134776,0.6063754666771449,0.7303736519287685,0.6645764110702781,0.7286934239009595,,0.5861256425923053,0.8003642699348666,0.5479901473874913,,0.8378818442623776,0.5950850425643409,0.7847065495504314,0.8096666470126528,0.7188721817310905,0.6163173936122344,0.860085225145085,0.768328986068408,0.33492664510495185,0.2821524887999863,0.5928465072107711,,0.14688158450515373,0.8242819209200065,0.6157114233697745,0.8999560567782714,0.5752370867229905,-0.07295003891684324,0.6442575973746186,0.4674356518166957,0.8175382644892317,0.80392603222705,0.7361082171533248,0.7656196176148715,0.5347091614574215,0.6323390442240504,,0.7483159747336127,0.652336075321314,,0.5325567182925149,0.6757960447399399,0.9777418748724666
