Date,ABT,ADBE,ADI,ADP,AMAT,AME,AXP,BA,CL,COF,CSCO,CVX,DD,DELL,FDX,GE,GILD,GM,GS,HAS,IBM,INTC,JBL,JNJ,JPM,KLAC,KMB,LMT,LOW,MA,MKC,MMM,MRK,MS,MU,NEM,OLN,PG,PH,PPG,QCOM,RTX,SPGI,T,TMUS,TXN,UNP,V,WDC,XOM,^GSPC
2006-05-24,0.5352278179002351,0.5459334229966532,-0.07048146341104856,0.1356093695193693,0.6307322490160892,0.5525039933389656,0.6680390090723631,0.39538786527493897,0.1690232492012734,0.5841052122533824,0.35544861142942685,0.5645076437389261,0.24327993390606154,,0.7392541441280498,0.761355242602216,0.2179015356134976,,0.7566903823153301,0.23488484180532385,0.3655183308044548,0.4994134268817776,0.343001044871396,0.20004482279253183,0.7698008638867032,0.43584924821786225,0.4275326466060229,0.6146826639755931,0.5891133645239118,,0.7418136402858562,0.5862725732286068,0.23393099498090705,0.80806823873188,0.6311450591572891,0.24324270078539725,0.40858023969527923,0.36421674441071733,0.532055032961689,0.6004068629129862,0.7139894206493322,0.496123529302937,0.32954638547372195,0.6671961065762783,,0.5871406042359764,0.20262611178818946,,0.3422914573317896,0.617871574687552,0.9489726679955574
2006-05-25,0.5486597642518778,0.5369930251165811,-0.016323905675262422,0.09548656636151796,0.5792510197214563,0.6095756093470526,0.6803307470936473,0.4110517468442937,0.17311607827720313,0.6469145922707716,0.3357493649346354,0.6435338610120377,0.2873325511340632,,0.7156949225679161,0.7538825448511648,0.30086538101015536,,0.7882633054347618,0.08886495560337712,0.4147873933208363,0.5282563686200917,0.35544902082088436,0.16294969252487587,0.7850519421487192,0.4705730831445995,0.45390934609397104,0.6313066675296457,0.630673393802507,,0.7327052655738423,0.4825813753681397,0.30662921144463157,0.8181145192463962,0.7017163166136323,0.3904375038173253,0.4817056856128723,0.41516671863601146,0.5775052715369674,0.6037381042457249,0.7296578913854805,0.5083029937298592,0.3303625748086066,0.7340866987104206,,0.580245771975508,0.2753785094196068,,0.36683373286954973,0.7028642412612159,0.9599767235950537
2006-05-26,0.541029136288965,0.5325437380961632,-0.004561272743862517,0.06387745572974075,0.5747303966837789,0.6027632459354177,0.7310712536041372,0.4490059813437312,0.18824493794985464,0.643302807019336,0.28998551911276216,0.6662975618648458,0.3288072356598978,,0.7012246793564415,0.7198178840012387,0.34759602945016904,,0.7670423778549713,0.18649174549418182,0.41804856216553227,0.5380383532894925,0.36076911444554816,0.17493722644431134,0.8110318685038909,0.4885866930266628,0.4449295477815214,0.6126307878344432,0.6117778947229898,-0.16851195084646228,0.7181246292630433,0.518594738240528,0.299359583682509,0.81667477487602,0.7117708723282075,0.43919857028168274,0.5059604173167055,0.3924675072378113,0.6311975751039475,0.621397208765766,0.7259488300007444,0.5363414417239956,0.33943922226455736,0.7196234841455931,,0.5646449054623975,0.40440215921884076,,0.344279263010511,0.7481668585499925,0.959383299963169
2006-05-30,0.5192012436503164,0.510116888892439,-0.016126051819628798,0.36260528819939897,0.5960726775367118,0.6756808945273689,0.7463753418553934,0.5115901455218868,0.28005807960024887,0.6659186687826938,0.3803228660308668,0.7077977451812228,0.46105798598290576,,0.6329171123946832,0.7352422514906035,0.3951077697257732,,0.8105370284249007,0.3280453293849106,0.6339885663859323,0.587530115306757,0.440693842173535,0.35220121961629464,0.8974621621614728,0.4370020838626269,0.3962547956704173,0.4699253242741953,0.62564792697145,0.13869583056343815,0.7416610549611609,0.5122731902551918,0.4808749333041225,0.8585778965173888,0.7687680397237022,0.4348323910228616,0.7678482660772776,0.44401934234475493,0.6847162054499398,0.6826565741476658,0.7786886556280808,0.5978688305488294,0.4086573041224595,0.7681728597590818,,0.6218278386869768,0.5151591788489466,,0.35518212231772894,0.7820873243536202,0.9676048471710841
2006-05-31,0.5018964950909801,0.5368120366600143,-0.016776540552059495,0.3881687229668316,0.5961768007927575,0.7221329874991418,0.7627322160779783,0.5572952886293578,0.250937740407909,0.6540366646516902,0.3667713517594783,0.7562849478977088,0.6524133181299282,,0.6549952289508443,0.7425665039746164,0.46331985847513946,,0.7944670551896488,0.4391064097743211,0.5829319815234004,0.60279501480628,0.4607920336092817,0.3733289286056011,0.8848651805160846,0.45001873763245154,0.40052555562237596,0.5283300162727729,0.6846024891651634,0.30088749010806903,0.6426518843706348,0.5012920711212021,0.5195788319096566,0.8556835068479828,0.788129525230957,0.46944334933813625,0.7844024906783678,0.4250770180133304,0.7754998930083187,0.7199466792622656,0.7890683821621792,0.5946365089879946,0.41924140128591825,0.7780786136974337,,0.6342062487023087,0.6202058828714582,,0.389027691431857,0.831070406907269,0.9730641866105822
2006-06-01,0.5731226767190539,0.5373321731442909,0.06832997096762647,0.43447972538070934,0.6132253974091948,0.7410001541090383,0.8202508843383922,0.5335476482420446,0.24134428604446337,0.68994635372045,0.40133461027926515,0.7424982118894465,0.6656503203532209,,0.6607752056323247,0.7607470318733456,0.7042497677093785,,0.7967170333761243,0.49413896262641804,0.6091962899485139,0.5906083888771232,0.5109996836981765,0.4089070593595095,0.882303912000017,0.4740717869514771,0.4041642832034521,0.5616176074640756,0.7565707875289184,0.37539645381543835,0.5759825496913799,0.5791195878300646,0.5392302519352281,0.8598369771379951,0.8123859314199051,0.4524132562203064,0.8335148298674115,0.4285957161806092,0.7734959295911632,0.7260148074752192,0.7756577354553489,0.6017186284927567,0.4269500746966888,0.7914272994969581,,0.6623528046389695,0.5985999372513131,,0.37507678487266366,0.8243610491146792,0.9687988371485969
2006-06-02,0.5685439293042783,0.733657935202957,0.08038704098333127,0.4089288694209332,0.6435554580837131,0.7491580863872068,0.8107398127389308,0.5460047558647639,0.21537597485383372,0.7007218161140492,0.40723088657753104,0.7414930770113028,0.6807598905646585,,0.6595041430900945,0.7607322993248539,0.7324482343342151,,0.8025272406130783,0.4981498713181749,0.5348453066944336,0.5908698950757633,0.7742288688656422,0.4023347285533403,0.8854443383628569,0.5252006766301498,0.3773770435480363,0.5592726625045878,0.7527075812423032,0.35576228046857616,0.61401509204553,0.6795530341689746,0.5380794751158333,0.8603580895898982,0.7699621337013312,0.4455875381057627,0.8457308109741614,0.47356093326462,0.8104982347326318,0.7612658214222285,0.8091944803143444,0.5927133642222494,0.5050657834203559,0.7730767837313701,,0.7059945933237924,0.5986020592410342,,0.38335779697132866,0.8268183163369349,0.9688199263825111
2006-06-05,0.6096775343985337,0.5834711499961499,0.20880261908449013,0.44998272056084765,0.6710898721788588,0.7855010649089607,0.8267085875998723,0.5750329203190607,0.26300168722164535,0.7486120916516354,0.44546658532111266,0.7681600320919105,0.7041357742421126,,0.7398565911585149,0.8045886852697063,0.799276495665062,,0.826655808016646,0.5483147822992099,0.5548212539407777,0.5995990729368031,0.7952094249914555,0.48516297912970724,0.8938260033244272,0.5370297123553642,0.4449217990385104,0.5628295528744633,0.7687248870541759,0.12547204269618104,0.642464639857764,0.709734583992031,0.5614026060176033,0.8712258375205506,0.7824200282887628,0.44638942021692213,0.8616652572722291,0.5415470136185266,0.8306224797132203,0.7959631402960774,0.8233619935431848,0.6371072846609462,0.528811040289547,0.7757999751523861,,0.7452449020808513,0.6473395260139222,,0.43916623774856234,0.8621347640883092,0.9673098468914303
2006-06-06,0.5982084661614666,0.5665700741183238,0.29203509165990854,0.42192786202558935,0.6447713119354462,0.780262030089573,0.8116902654759438,0.5296691251888073,0.21169721808555347,0.7158459157954734,0.449588621405541,0.7676263760001047,0.7016851876964142,,0.7182386826524844,0.7411291809340274,0.7903040951397967,,0.8302773701032188,0.5137282006328396,0.4743611152075922,0.5785072482412386,0.7989331346504422,0.4330208011706476,0.8860004934878651,0.5156114856933447,0.41179340431879324,0.5032373272833633,0.764799290084823,0.13800778444106415,0.6131914788088338,0.6817105184334742,0.5478524146466843,0.8686144186646318,0.7771162242058438,0.4564795132936575,0.9210476892254365,0.5511595737647688,0.8095754182169774,0.7775033515884799,0.8057692985547985,0.5582516119411527,0.5767564995192695,0.7954969240196692,,0.7158789227717495,0.6617209359338522,,0.47557706778106146,0.843698194130384,0.9658208638402542
2006-06-07,0.5281893775649186,0.5747468526817424,0.3007292912923982,0.46514357268400475,0.6429472254892273,0.7834437652905312,0.7934206381702132,0.4949238793788015,0.17996568324841386,0.6855468224198553,0.4559420582316852,0.7544610798148451,0.7213475750092524,,0.7129361640123651,0.7530586312270825,0.7790621150725052,,0.8064082893583496,0.5260280994761407,0.4852200525448144,0.688996883388949,0.8042666830686364,0.42578308192609227,0.887947217113621,0.5189204012183743,0.423604344766624,0.48903207544468763,0.7673825836186258,0.1590584664845445,0.6083530495566378,0.6810103327561481,0.5405697094260323,0.8363106280749919,0.7831181821657919,0.4697371496591905,0.9234147889917327,0.5728761939360395,0.8034477645912815,0.7926462524593731,0.8096093655675749,0.5451525886606374,0.5320937270975109,0.7990832209510198,,0.7244492679915837,0.6486435014047428,,0.4866384422209568,0.8245907454371576,0.9658924607895268
2006-06-08,0.5487494385851233,0.5437942312373552,0.3139345351579374,0.4421221761636647,0.6526555808248862,0.7107641815086059,0.7965288757670781,0.4886117601618545,0.22373329633100988,0.6819815023230842,0.4586879572786018,0.7451851471710905,0.7093933272772202,,0.7097063633940274,0.7489658597228541,0.773627887532966,,0.8075514134924932,0.5138930619386797,0.34658535485381764,0.6845592031260528,0.8273246174692714,0.46880264124342497,0.8868320295059677,0.5189853191441577,0.403359826470857,0.47143591133462215,0.7460265136505033,0.16235282509810403,0.5551619940030181,0.6331519076122727,0.5441257295465844,0.835184439754894,0.7708620670914794,0.47012457277106273,0.9233785131977653,0.46148463909484255,0.8006012990121893,0.7883878534396431,0.7877877635559328,0.5373247526804129,0.5491391743769509,0.795881225811889,,0.728689268371885,0.6752030926816567,,0.4850215367738618,0.8052322880296717,0.9643577552493677
2006-06-09,0.5797033007796496,0.5337025138137206,0.3177170982706012,0.4334531463568557,0.6778334275393554,0.688977789456775,0.7957178841879199,0.4943182701786331,0.2403203848137679,0.6821998882228604,0.5329709818407202,0.7445752000598134,0.7320391777139298,,0.7164244865801692,0.7234830965274414,0.7741445752419246,,0.8109278544012635,0.4963035809353229,0.32932160786366277,0.6905630897351984,0.8554905480936287,0.4724911308642147,0.8866284975409287,0.5255043495606246,0.36794513481806773,0.47221784181008686,0.7632541131078951,0.16376160779327467,0.5505895247129124,0.6180256052316851,0.542497333518095,0.8306639997185299,0.828399234876994,0.4687965357325184,0.9232749776148672,0.463181438774535,0.788297000263477,0.7895084766234279,0.7948334453524265,0.5705640535347116,0.5521316709324776,0.8049729947969472,,0.6967592405416045,0.6661401420522798,,0.4911282178604591,0.7994279728107581,0.964133517589202
2006-06-12,0.6321174653573707,0.3716669592758906,0.3090521931779712,0.39497005930276224,0.7008807614573958,0.6855799704307325,0.7954411460516515,0.5255763984682744,0.2197729776288048,0.670002234429742,0.5230672964019771,0.7377997179469784,0.7212619524641327,,0.7337599413618551,0.7249892647002587,0.7948474408934129,,0.8042920513923821,0.5267618188190903,0.34051444781437384,0.702939919965229,0.8184754279937798,0.5401144087160651,0.8827860311336558,0.5319067724950786,0.39728484354257404,0.4978285384576535,0.788387920568499,0.19918324987598193,0.4890288737858525,0.6192675036819788,0.5601062347615859,0.8329058579221112,0.8260347352199352,0.4991821090267949,0.9183670639904925,0.43089939619247003,0.8470412994720622,0.8161720640167778,0.7740986911191056,0.582209264671368,0.55549607463957,0.7973709729882539,,0.7168825325397438,0.7037290637105323,,0.4871638328878294,0.8096971771318956,0.9634975144222507
2006-06-13,0.6148995413247462,0.30562845235012315,0.502834879838026,0.4535738975065614,0.720245563282862,0.38427166272936103,0.8522488126064324,0.5212143593985589,0.2312402862208189,0.6648237709955394,0.6041114546771894,0.7280861259568155,0.7291725691568834,,0.6822244581412407,0.7158647269796343,0.7219460481173917,,0.8005759002166165,0.5699237375923241,0.34723961389230007,0.5502530828671536,0.49440048839253964,0.5629523000122418,0.8714173063269706,0.49422927450576964,0.3813530512451009,0.46499548578561606,0.7310432249580855,0.26104168338149125,0.5335346573373853,0.6030569645558395,0.5123279925690997,0.7857224198177862,0.8275697307849575,0.4733784638173509,0.8987981980837271,0.39816227174405866,0.8597938552803587,0.8101049055342193,0.6994171032162273,0.5377158918933626,0.6520125517341052,0.7057352076129111,,0.7036363886279247,0.570866937819582,,0.5251270980700787,0.8061863960937795,0.9635841957884193
2006-06-14,0.6508598445710488,0.25938796668087793,0.5208316560774555,0.469671868820262,0.7684223274625542,0.3878670279504815,0.8580044316148535,0.5419369016388815,0.09334174881255734,0.6549996085393853,0.6164057808598331,0.7727891307212035,0.750316550402342,,0.6829744180048497,0.7288343404415566,0.7001344577606634,,0.8075272992942313,0.5004434137343092,0.3836512886753226,0.5710577666853816,0.5079758591917428,0.5921002062045112,0.7963701776927389,0.5297867453116247,0.3837341932130686,0.44199112041247446,0.73622971764801,0.23382869820604874,0.5521397655209948,0.5943528241486956,0.4742408424527291,0.8246467729690633,0.8394167808846158,0.5656616798564381,0.904522901203232,0.42842194483675194,0.8617072811975156,0.8515132260005844,0.7225169956466225,0.5512052087093878,0.6673512226076171,0.6951238158343759,,0.701292020426179,0.5940184194868666,,0.5029401434326112,0.8212335214719235,0.9640830431389048
2006-06-15,0.6695524476886974,0.325743306050295,0.6322619391850599,0.5099239680957294,0.7921370803584326,0.4729982635720597,0.8666321709437409,0.6103043449808369,0.06508603200914279,0.7082534332510195,0.6971875032915795,0.8117253574966954,0.8143418537606447,,0.7591463778363796,0.7466481851011598,0.7327767666671059,,0.848252336754711,0.5424826251404048,0.4750830501074908,0.6418330291008278,0.5462725517087472,0.5603038284585314,0.8208368640804206,0.5925672223986502,0.3903724773412119,0.5488613768777729,0.728926567996163,0.2944711486479291,0.6348221167664528,0.6489964459570443,0.564184932412151,0.8584676260187386,0.8757009824779138,0.6575448519494033,0.9073214820449987,0.4019153320175771,0.9042487933244182,0.8954087924702474,0.7697255870741601,0.662841448104479,0.7217006074496111,0.723365992095821,,0.7752348239298906,0.6784022575391322,,0.5497995691293416,0.8409139879257541,0.9719905244580602
2006-06-16,0.6099981302210212,0.20661192123362862,0.7440519377228124,0.5864349516621492,0.7493778178039915,0.45774481773115167,0.8436541143132645,0.5451933009056537,0.1070043349011117,0.6444024609461755,0.750188644500537,0.7914245042416126,0.8257884235525936,,0.7065821489219261,0.7223480587225973,0.7308072102441961,,0.8248946825060633,0.48243465152538684,0.44898278601732766,0.5690747320258275,0.5619571554562517,0.5446677433388545,0.7987106357868924,0.6029379480638464,0.3017793133389053,0.45209429627729336,0.7125127360572747,0.3380046280441405,0.5510544382880842,0.5891733095574424,0.499406719489522,0.8331336925078813,0.8398329813186687,0.6291862716069019,0.8932445369474679,0.32342864825290907,0.8841876646446946,0.8810551700408172,0.7659071130907941,0.5190307367132035,0.6607871410151803,0.6661404603650098,,0.7651565085446232,0.6957330004619973,,0.6267291061714689,0.8145990456690438,0.9655688233986979
2006-06-19,0.6314261084190393,0.199595178591638,0.7575220890038501,0.6278292547916409,0.7335549700363403,0.47632335538733267,0.844647973431113,0.5463100831135662,0.09864364520507363,0.6177851909627687,0.7645138981482947,0.7956440852170921,0.8262597654901694,,0.6934834818540637,0.7304624568582014,0.7606269770448894,,0.8147378179687852,0.49076355909649794,0.4427057211320762,0.5701086988456963,0.557216668560905,0.5585387621143442,0.7919142595393209,0.6114829706688225,0.323389931126423,0.45524540652936807,0.7266430644047208,0.3554582561045523,0.5632988564328525,0.6037827703270566,0.554674908725745,0.8362047346836123,0.8414221028726878,0.6350926742923368,0.8918811147709635,0.3176820840775423,0.8764022390807624,0.8452176741626375,0.7658405304706091,0.534317964202933,0.6684410529598569,0.6817899778175857,,0.7029251339755661,0.7023881703142982,,0.6063211905099168,0.8143765794545781,0.9663787759318078
2006-06-20,0.6508436692744376,0.2085690323043101,0.7452025670365143,0.6289482056828757,0.7279249460559978,0.4660815109107435,0.8421561101231434,0.5272150543659077,0.14596478026267162,0.6278553383877289,0.7584336456482015,0.8127909357549883,0.8233931042863323,,0.6659551051201272,0.7335859451498827,0.718021593039384,,0.8105738242306689,0.4725970359032373,0.4702018700586344,0.6196478130648554,0.5594222507870479,0.6096994933456361,0.7862719389918392,0.5997623193380937,0.35652476696312624,0.42953209707287765,0.7043532522153683,0.35058388946376545,0.5576926638178715,0.6031867662529189,0.6537273476355658,0.8426603713910311,0.8351920475410437,0.6419438735068984,0.8900642927493299,0.4096905455193119,0.8760347128922966,0.8419406454875537,0.761198179281777,0.5377466026134584,0.6666667128936115,0.6142526612444011,,0.6964543054287758,0.6948219810282996,,0.6774598311144368,0.80830615022918,0.9648034672874858
2006-06-21,0.6433760662058369,0.2101036477455823,0.7434139880486311,0.6301653747785263,0.7359459997982667,0.4707033926719812,0.8416724879443629,0.5672794057402493,0.19682683584491284,0.6604375318046392,0.7615378881965374,0.8213649139960816,0.8332324767930184,,0.6417339517832583,0.7208030481073423,0.7252424386904176,,0.8070050933377926,0.48430218396512503,0.4794484933366399,0.6206204081617488,0.5428337940341942,0.6098894823421741,0.7970309174307765,0.7492801805025424,0.40309640818866577,0.4441832991472105,0.7743877677050041,0.38717407603962317,0.5376687814298098,0.6105453870581165,0.6647795121390202,0.8076251846341689,0.8153960399313007,0.6568503926092472,0.8925551941230475,0.42374840549357634,0.8753747943237512,0.8490514855987332,0.7625468115927458,0.5785589046357097,0.669605510215202,0.5329880440068985,,0.7032826201516795,0.7231033443223277,,0.6798685636623075,0.8448043199075442,0.9671812383996683
2006-06-22,0.6530232843754284,0.11597917167666744,0.7288348457349554,0.6638887629580036,0.7525296291380819,0.45581229671155066,0.8759116233377316,0.5702683460899004,0.1620553444276832,0.6966965614840487,0.7561085908523068,0.8141990168624216,0.8343249663055445,,0.631537580347064,0.7280343106489241,0.7163779435151802,,0.803009379817487,0.4526547600774632,0.4867155287626553,0.6242480484426056,0.5612625266265455,0.6131513614485588,0.7907795024108623,0.7518593369418731,0.39020010031576874,0.42259256624275243,0.7701304571864206,0.3508721021064177,0.5216206851166724,0.618897092418352,0.6717203769145605,0.7923838278191074,0.7905687438595492,0.6824356267577946,0.8921457686294402,0.4402234633661642,0.8827049599861522,0.8350561259459103,0.6994815901009461,0.5466966040127809,0.6077563289005153,0.5349830986047767,,0.6928717041270089,0.7267705293899414,,0.673206150984885,0.8436206521815436,0.9697265694814042
2006-06-23,0.6364687886388956,0.10387768682291633,0.733083188907032,0.6625321931670703,0.7148442929020191,0.49424532199556914,0.9009772949293943,0.6760264872332028,0.13548825200187306,0.7604558790251962,0.7544026380290257,0.8565135700331598,0.8697826067743981,,0.65384002724659,0.7160947976816461,0.7030926158101956,,0.8159465252945561,0.46706632727655706,0.4911355336835644,0.632731523885528,0.5489840198640212,0.5978628025547039,0.8003865425489464,0.7479220686523469,0.4066709362514996,0.45834507161237587,0.7607057588390522,0.35810568424972655,0.49466754099534094,0.6043128038818434,0.7443662516992176,0.7955418372118034,0.7849556036066774,0.7899367250896843,0.8860648149920051,0.4275259625184095,0.9057619855602,0.8450549068820659,0.6605166467696195,0.5823487788766268,0.6025169886659174,0.529218265474087,,0.6814739458723977,0.7501330945401544,,0.6914544714017723,0.8654887587530359,0.9787523683996507
2006-06-26,0.6110371697752689,0.13475340163929106,0.7319342623464169,0.7196003188300504,0.7620021482497009,0.4742816020059622,0.8917795974769166,0.6878104644942891,0.12638807404627087,0.7377457714394354,0.7730445545980836,0.8443194641084243,0.8698815286345383,,0.6716820445759586,0.7054989437274894,0.7174644157243167,,0.8066641035147617,0.598170106914614,0.4776462702671957,0.6358501147009058,0.5501623092834402,0.46056016350136214,0.7781787527786965,0.7454796111554001,0.38620828656293027,0.43764531578200094,0.7286724281638898,0.38568155707330215,0.4363607978483501,0.6696695783216469,0.7308358553627499,0.8045324651433687,0.765513010793553,0.787970785069226,0.8672116163281496,0.40693228523801556,0.9020085745393874,0.8610482508877734,0.6625187088028324,0.5738565464978619,0.6386285389044389,0.503167065788885,,0.7147065727834618,0.7444020456234325,,0.6590714219077247,0.8523762201106944,0.9774864318890003
2006-06-27,0.6184276570056695,0.1959126264077743,0.722649440004414,0.7030223242222672,0.7646887047842267,0.4907577133413707,0.891553225426635,0.6988282939220677,0.08295522399113697,0.7252091295006188,0.8061333096183164,0.8118140081428424,0.8751083483161154,,0.6984102511286927,0.7289756098302286,0.7188080183696395,,0.8350345570533632,0.5676972398130069,0.4708338612846453,0.6405829891119569,0.5273125753540079,0.4752407285999518,0.7807318345476479,0.7476252490601304,0.39680980415086026,0.4770518210517715,0.7531888868475871,0.4400027399996478,0.4302541282038357,0.6721602215683802,0.7385766296710394,0.7980750429552075,0.7629277765086588,0.7949762418409226,0.8790477658135519,0.43385442202661034,0.8894967644478508,0.8441491484261544,0.6752942519782777,0.5877511735400184,0.6410585059766674,0.48710029662033133,,0.7249205634853491,0.7431564173193846,,0.6050574954258898,0.7847847192536848,0.9777667648367109
2006-06-28,0.6592390688872595,0.09778166396634516,0.7808981360077799,0.6651205865221131,0.7867078004832293,0.45628124978275086,0.8798206842639638,0.6999306222207117,-0.08472628427684399,0.691822709550581,0.7800367260694419,0.7931230139620254,0.8641353595200145,,0.6867532134001654,0.7192978739115028,0.6999068163451106,,0.8112015966068198,0.49362547641360216,0.4627932336943374,0.602845044435728,0.5476559852644859,0.3489767756450356,0.771902424437907,0.8083735216703349,0.472840956716312,0.6056015280499857,0.7016089602462022,0.3632962318484095,0.3931854528405963,0.7239481416603566,0.7120345828921467,0.7699648728003481,0.7469936736491792,0.7875335568810196,0.8498832841965668,0.33629394197697277,0.8679864751988415,0.8269877285260641,0.6856510524962597,0.6126880510758724,0.590449544250035,0.39190627555037644,,0.6464286480354843,0.7397332448083538,,0.5971214987473428,0.7658517217535555,0.9761765324368673
2006-06-29,0.7247945117258717,0.1156193986539454,0.8233755859474379,0.7146737125175858,0.8189095411398962,0.5674432354445609,0.8942084594260954,0.6346991686436342,0.093612178495434,0.7769002217855041,0.8497956530621453,0.7717100558728672,0.8906256763901227,,0.7281339702478397,0.7459260771849979,0.7513275112354092,,0.8561279491979015,0.4839746253394949,0.5672474044956857,0.6708719729444257,0.6041274116604118,0.41459047392942666,0.8318695643112407,0.8546683659000058,0.5468062331243491,0.6677301647141519,0.7193941964754234,0.37433272203184714,0.43737037901558956,0.7879260445815806,0.7428809990503227,0.8204218256139726,0.36860240111051923,0.8311567543556369,0.8756356066210962,0.5140130737283005,0.8839966191095738,0.8662164917175038,0.6986448117452914,0.7208021502891377,0.6492422704996901,0.40686449342505093,,0.7154986670020634,0.7460956535626329,,0.6313562765292021,0.7727031011141988,0.9829383546317398
2006-06-30,0.6549727209666112,0.11759745086530735,0.8149775538996978,0.6977992718638474,0.794247429457299,0.5498934164770981,0.871871913521662,0.6335404119191378,0.049089916095987673,0.7094127895813908,0.8528737702566845,0.7817710826842873,0.8810773958255952,,0.7155707109067333,0.705686565996947,0.7371515705196158,,0.8432280695133858,0.44621733950126186,0.5316352518536921,0.6734020741460928,0.5913882440841327,0.3852222720317102,0.8021687717852695,0.8413070588798904,0.5316143135708855,0.6460323247391588,0.671324370324798,0.31039236706822015,0.4698069584341322,0.7764285341719763,0.7087535590131506,0.8141253150971559,0.3389363168347227,0.8723564116195273,0.8745771180469589,0.4412869518598897,0.8819389285426887,0.8542119881500692,0.6790327737617998,0.7102375985830977,0.6358112736409303,0.3563141932297225,,0.6933668402102706,0.7377702960944273,,0.6236387953872358,0.7649342971393818,0.9822479203159824
2006-07-03,0.6540382668696494,0.12054098845861493,0.8176479910616384,0.7264282333645877,0.7997066306006502,0.5480262622821855,0.873476712518235,0.6215969615469764,0.06450095773009418,0.7131666539279581,0.8352575127121682,0.7866184867333591,0.9007815488795042,,0.7241935521341094,0.6873775788764452,0.7399965457903729,,0.8442546060273344,0.4558717021480415,0.5668275210425893,0.6758407502600232,0.5937713642957676,0.39103985969453126,0.7690220536962222,0.8445891905136759,0.5432601595869523,0.6513183540779126,0.6734498854389149,0.29687574576347014,0.4871215219888162,0.7784031905740886,0.7082761966778572,0.8190065204110314,0.3674644114058813,0.8469515436383006,0.8706821624048637,0.4741883299624564,0.8796396140046504,0.8542139206979331,0.6672957822900804,0.7189198971787782,0.63562203322254,0.381663803709565,,0.695882145283036,0.7208546846820212,,0.6245786387065649,0.7670867452727776,0.979097392718836
2006-07-05,0.5962638816294616,0.22883751708856864,0.8030892059735688,0.7097167112531371,0.7805267436887786,0.5118919674094566,0.847661862006852,0.6093362257612747,-0.03583906433802641,0.6460708727454536,0.8135333830979508,0.6962610559838743,0.8857791678278625,,0.6886989069672909,0.635892361667177,0.7026009822632852,,0.8347380905535627,0.35257888986842195,0.5679704065749092,0.6596471667921213,0.6116395138657712,0.3288493296584447,0.7551948312116511,0.8203826073248961,0.4922291414891171,0.6282802393263408,0.6217999059623193,0.5807698926695827,0.43678941540562083,0.7506875924421241,0.6648999739555619,0.7954106503099507,0.3421093975917492,0.8579597185798585,0.8449736601016815,0.4234673724545496,0.8643827103654107,0.8439042528863399,0.6694597088910332,0.6743889688729,0.5485668906560613,0.3423854188853616,,0.672177850010463,0.6765907789718208,,0.578584556058547,0.7161156864351557,0.9778046799700398
2006-07-06,0.5964779076373312,0.23300238951197208,0.7715036238873932,0.742584109822505,0.7788989660396433,0.5062576073722878,0.8466776982915626,0.6105371560231495,0.021957076980499687,0.661803718141678,0.8489423165451084,0.6919579844266394,0.8735743830767929,,0.677734950190964,0.6985129701678492,0.7010246308002389,,0.8296971706575116,0.38084472045295675,0.5999243114441638,0.6584927003811504,0.6251087600056617,0.3957203935100338,0.7570990848883965,0.8368830100072554,0.49413353581512837,0.6814357935013767,0.6137777745844596,0.5537828563107174,0.41261410135407733,0.7450186860435538,0.6805732433760106,0.795419609796384,0.36210891034548237,0.8624527243242052,0.8447144586760057,0.42973764480603965,0.8776476571539231,0.8352355573906275,0.6899680425985928,0.7247102618453186,0.5485448444640197,0.3550494647301292,,0.6685321871115113,0.6514145736325153,,0.5806230007402616,0.720997673596963,0.9783164682115083
2006-07-07,0.7297327912054826,0.18076428052973867,0.7719853443032908,0.661375104619495,0.7855729490364354,0.5012487980375764,0.8888433129908224,0.6538109224014185,0.08087243126342455,0.6692969527989334,0.8484516220222423,0.7119809157381507,0.8726565845566333,,0.686102157072107,0.7034500787258768,0.6864770619680745,,0.8615546308584898,0.30909388763356527,0.6006208967940637,0.6536022785404217,0.6271655137563978,0.4154725052845027,0.7548306775808455,0.8361286657447774,0.5120171276592678,0.6965655838497735,0.5781660207313243,0.5520254958121078,0.4219701481835962,0.5070885663703515,0.6535071580971372,0.8042384510242877,0.36047207818255383,0.8599382128598669,0.8409735525379326,0.41946295945763745,0.836922642430355,0.8324078163590561,0.6887026865225692,0.7356904653375208,0.610471749399445,0.31491270837984564,,0.6574519629304039,0.6481139030134213,,0.5626118850091025,0.7227338824661995,0.9791946370533675
2006-07-10,0.7363368584019921,0.18008539304264426,0.772160656240739,0.6635690247749165,0.7855493959364417,0.511990673117019,0.8889561185526818,0.6538921323002226,0.09281204491414023,0.6716446822518857,0.8090274997038114,0.7222112437407967,0.8783881395524243,,0.6860479939661338,0.7190811954866082,0.6851596708723582,,0.8618655019716491,0.3272431676262247,0.6859860910877807,0.6291144883129474,0.629290843970697,0.43243482404543954,0.7566895205373256,0.8195337209444175,0.5264242469712875,0.76733963452026,0.6154383672705936,0.5543979169564556,0.43677897483309425,0.5226979687656411,0.6365355058855579,0.8039130862263448,0.34832148052034884,0.8625236999224277,0.8418084014411378,0.5133476472327794,0.8227406597694509,0.7972802880631955,0.6897505661035025,0.7296161252494018,0.6131680144935887,0.2628376623438879,,0.6551190988944434,0.6567545879336262,,0.5747066503443379,0.7353060955318834,0.9810309470121582
